compound_name,smiles,formal_charge,n_unpaired_electrons
cid-17304609,CCn1c(COc2ccc(C)c(C)c2)nnc1SCC(=O)Nc1cc(Cl)ccc1OC,0,0
cid-2620744,O=C1COc2ccc(-c3csc(=Nc4ccc(F)cc4)n3N=Cc3ccc(O)c(O)c3)cc2N1,0,0
cid-57448367,NC(=O)N1CC2CN(CCc3ccc(Oc4nc5ccncc5s4)cc3)CC2C1,0,0
cid-169547491,C#CC1(O)CCN(C(=O)OCCl)CC1,0,0
cid-126642536,O=C(O)c1ccc(-c2ncn(CCCCC(F)(F)F)n2)cc1,0,0
cid-1018464,COc1ccc(Br)cc1C(=O)NC(=S)Nc1cc(C)ccn1,0,0
cid-65145030,CC(O)(Cc1cc(Br)ccc1F)c1ccc(F)cc1,0,0
cid-24269321,Cc1ccccc1C(CO)Cc1ccc2c(c1)OCO2,0,0
cid-41066705,CCOc1ccc(/C=C2\SC(=S)N([C@@H]3CCS(=O)(=O)C3)C2=O)cc1OCC,0,0
cid-115638958,CC(NCCCC1CC1)c1ccccc1Br,0,0
cid-112213134,CN=C(NCc1ccc(O)c(F)c1)NC1CCN(C(C)c2ccccc2)CC1,0,0
cid-154819864,CO[C@H]1COC[C@@H]1n1ccnc1-c1nccn1C,0,0
cid-169721851,Cc1cc(-c2ccncc2N2CCN(C(=O)C=CCN(C)C)CC2)ccc1CNC(=O)O,0,0
cid-64047455,O=C(O)c1ccc([N+](=O)[O-])cc1NCCC1CCCC1,0,0
cid-155170028,CCCC(F)(F)COc1cc([N+](=O)[O-])ccc1OC,0,0
cid-145835288,Cc1cnn(-c2cccc(N(c3cccc(-n4cc(C)cn4)c3)c3cc(C(C)(C)C)cc(C(C)(C)C)c3)c2)c1,0,0
cid-133755127,Cn1c(=O)c2ccccc2n2c(CSc3nnnn3C3CCCCC3)nnc12,0,0
cid-108193584,Cn1cc(CNc2cccnc2Br)nn1,0,0
cid-897548,COc1ccc(C=CC(=O)N2CCc3ccccc32)cc1OC,0,0
cid-70651696,Cc1c(NC(=O)N2CCc3cc(F)ccc32)cccc1-c1cnc(C(N)=O)c2[nH]c3cc(OC4CCOC4)ccc3c12,0,0
cid-862492,COc1ccccc1C[C@@H](C(=O)Nc1cccc(C)c1)c1nn[nH]n1,0,0
cid-97617988,COc1c(Br)c(C(=O)O)nn1Cc1ccccc1,0,0
cid-45869579,CC1Cc2cc(S(N)(=O)=O)ccc2N1Cc1ccc(OC(F)(F)F)cc1,0,0
cid-136662680,CC[C@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)[C@@H](C)C[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,0,0
cid-135646616,O=C(O)Cn1nc(C2CC2)c2c(C(F)F)cc(=O)[nH]c21,0,0
cid-177248806,COC(=O)Cc1nc(N)nc(Nc2ccc(N3CCOCC3)cc2)n1,0,0
cid-5141150,Fc1ccccc1NC(=S)N(CC[NH+]1CCCCC1)Cc1ccco1,1,0
cid-90029994,Clc1ccc(-n2ncc(-c3nnn(Cc4ccccc4)n3)c2SSc2c(-c3nnn(Cc4ccccc4)n3)cnn2-c2ccc(Cl)c(Cl)c2)cc1Cl,0,0
cid-142413070,O=C1CCC(=Cc2ccc(F)cc2)CO1,0,0
cid-107090066,CC1(C)CCN(S(=O)(=O)c2ccc(C(=O)O)c(Cl)c2)CC1,0,0
cid-157143469,Cc1cc2ncn(CC(=O)C[C@@H](Cc3cc(F)cc(F)c3)c3ncccc3-c3cccc(S(=O)(=O)CC4CC4)c3)c2cc1C,0,0
cid-140451115,O=C(CCNC(=O)c1ccc(C(=O)O)cc1)N[C@H](CNC(=O)[C@@H]1CCCN(C(=O)CCC2CCNCC2)C1)C(=O)O,0,0
cid-171232943,Cc1c(C)c(C)c([C@@H](N)CCN)c(C)c1C,0,0
cid-148243374,CCCCN1C(CCCC)(CCCC)CC(OC(=O)CCCCCCCCC(=O)OC2CC(CCCC)(CCCC)N(CCCC)C(CCCC)(CCCC)C2)CC1(CCCC)CCCC,0,0
cid-4425800,O=C(CNc1ccc(Br)cc1)NN=Cc1cccc(Oc2ccccc2)c1,0,0
cid-143395374,CC(=O)C1=NN(c2ccc(Cl)cc2Cl)[C@@H](c2ccc(F)cc2)[C@H]1C,0,0
cid-39378570,CC(C)(C)[C@H]1CCc2c(sc(NC(=O)COC(=O)c3ccc(C=O)cc3)c2C#N)C1,0,0
cid-160941689,C[SiH]1O[SiH](C)O[SiH](O[SiH2]O[SiH2]O[SiH2]CC[Si]2(C)O[SiH](C)O[SiH](O[SiH2]O[SiH2]O[SiH2]O[SiH]3O[SiH](C)O[SiH](C)O[SiH](C)O3)O[SiH](C)O2)O[SiH](C)O1,0,0
cid-78403734,CC1N=C2C3C=CC=CC3=NC(=S)N2C1=O,0,0
cid-65724931,CCC(C(=O)O)N(C)Cc1sc(C)nc1C,0,0
cid-101930634,CO[C@H]1CC(=O)CCC12S(=O)CCS2=O,0,0
cid-8525396,CCc1ccc2c(CC(=O)OCCN3C(=O)c4ccccc4S3(=O)=O)coc2c1,0,0
cid-131919341,Cc1ccc(SC(C)C(=O)NC2CCNCC2)cc1,0,0
cid-156573527,CC(C)(C)Cc1ccc2c(c1)Oc1cc(CC(C)(C)C)ccc1S2,0,0
cid-139268956,COc1cc(OCc2cccc(NC(=O)c3cccc(Cl)c3)c2)c2cc(-c3cn4nc(OC)sc4n3)oc2c1,0,0
cid-108599647,Cc1ccc(C)c(/C(O)=C2\C(=O)C(=O)N(c3nc4ccc(C)cc4[nH]3)C2c2ccccc2)c1,0,0
cid-69324051,CCc1cccc(CN(C[C@@H](O)[C@@H](N)Cc2cc(F)cc(F)c2)C(=O)c2cc(C)cc(C(=O)N(C)C(C)C)c2)c1,0,0
cid-5268339,CC(C)Oc1ccc(S(=O)(=O)N2CCN(C)CC2)cn1,0,0
cid-53476503,CC1(C)Oc2ccc(Nc3nc(Nc4ccc(N5CCOC(CO)C5)cc4)ncc3F)nc2NC1=O,0,0
cid-117855933,CCCCCCCCCCCCCCCCOC(=O)OCN1C(=O)CC(C)(C)c2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc21,0,0
cid-29785200,Nc1cc(Cl)ccc1S(=O)(=O)N1CCCCCCC1,0,0
cid-53125180,Cc1ccc(-n2nnc(C(=O)Nc3ccc(F)cc3C)c2-c2cccnc2)cc1C,0,0
cid-5198859,Cc1nnsc1Sc1ccc([N+](=O)[O-])cc1,0,0
cid-21860202,COC(=O)c1nc2c(c(SC)nc3ccccc32)c(N)c1C(=O)OC,0,0
cid-40569565,NC[C@@H](O)CNc1ccccc1Cl,0,0
cid-140004708,c1cncc(C2(c3cc4ncccn4n3)CCC2)c1,0,0
